   1,   1, 0.991434977208552895E-04, 0.000000000000000000E+00
   1,   2, 0.553854649462097668E-05, 0.571915990649194006E-05
   1,   3, 0.553854649462098599E-05, 0.571915990649194006E-05
   1,   4,-0.170420638319615404E-04, 0.203695223897742984E-04
   1,   5, 0.188840103514729674E-05,-0.399490544325578533E-05
   1,   6, 0.188840103514729547E-05,-0.399490544325578703E-05
   2,   1, 0.553854649462097668E-05,-0.571915990649194006E-05
   2,   2, 0.767321143451784096E-04, 0.000000000000000000E+00
   2,   3, 0.602176121778045522E-05, 0.000000000000000000E+00
   2,   4, 0.188838851385905715E-05,-0.399488381879540632E-05
   2,   5,-0.169855357689968396E-04, 0.184484648637278035E-04
   2,   6,-0.244190469109499818E-05,-0.124903915792921653E-04
   3,   1, 0.553854649462097075E-05,-0.571915990649194006E-05
   3,   2, 0.602176121778044591E-05, 0.000000000000000000E+00
   3,   3, 0.767321143451784096E-04, 0.000000000000000000E+00
   3,   4, 0.188838851385905821E-05,-0.399488381879540632E-05
   3,   5,-0.244190469109499564E-05,-0.124903915792921636E-04
   3,   6,-0.169855357689968362E-04, 0.184484648637278001E-04
   4,   1,-0.170420638319615336E-04,-0.203695223897742984E-04
   4,   2, 0.188838851385905821E-05, 0.399488381879541055E-05
   4,   3, 0.188838851385905969E-05, 0.399488381879540971E-05
   4,   4, 0.991434802161509927E-04, 0.000000000000000000E+00
   4,   5, 0.553855169016585381E-05,-0.571914409430095597E-05
   4,   6, 0.553855169016585381E-05,-0.571914409430095597E-05
   5,   1, 0.188840103514729780E-05, 0.399490544325578957E-05
   5,   2,-0.169855357689968328E-04,-0.184484648637278103E-04
   5,   3,-0.244190469109499945E-05, 0.124903915792921636E-04
   5,   4, 0.553855169016585381E-05, 0.571914409430095597E-05
   5,   5, 0.767321621644770878E-04, 0.000000000000000000E+00
   5,   6, 0.602173020180704204E-05, 0.000000000000000000E+00
   6,   1, 0.188840103514729929E-05, 0.399490544325578957E-05
   6,   2,-0.244190469109499945E-05, 0.124903915792921653E-04
   6,   3,-0.169855357689968362E-04,-0.184484648637278103E-04
   6,   4, 0.553855169016585381E-05, 0.571914409430095597E-05
   6,   5, 0.602173020180704204E-05, 0.000000000000000000E+00
   6,   6, 0.767321621644770742E-04, 0.000000000000000000E+00
