   1,   1, 0.102202985989730111E-03, 0.000000000000000000E+00
   1,   2, 0.000000000000000000E+00, 0.000000000000000000E+00
   1,   3, 0.000000000000000000E+00, 0.000000000000000000E+00
   1,   4,-0.186074388111428311E-04, 0.322290294196283741E-04
   1,   5, 0.126768388672945140E-20, 0.000000000000000000E+00
   1,   6,-0.126768388672945140E-20, 0.000000000000000000E+00
   2,   1, 0.000000000000000000E+00, 0.000000000000000000E+00
   2,   2, 0.661610296097795320E-04, 0.000000000000000000E+00
   2,   3, 0.000000000000000000E+00,-0.475381457523544182E-21
   2,   4,-0.126768388672945140E-20, 0.000000000000000000E+00
   2,   5,-0.183043319891647862E-04, 0.317040330038416708E-04
   2,   6,-0.135600825662835753E-04,-0.782891731987737489E-05
   3,   1, 0.000000000000000000E+00, 0.000000000000000000E+00
   3,   2, 0.000000000000000000E+00,-0.475381457523544182E-21
   3,   3, 0.661610296097795320E-04, 0.000000000000000000E+00
   3,   4, 0.126768388672945140E-20, 0.000000000000000000E+00
   3,   5,-0.135600825662835753E-04,-0.782891731987737658E-05
   3,   6,-0.183043319891647794E-04, 0.317040330038416708E-04
   4,   1,-0.186074388111428345E-04,-0.322290294196283877E-04
   4,   2,-0.126768388672945140E-20, 0.000000000000000000E+00
   4,   3,-0.126768388672945140E-20, 0.000000000000000000E+00
   4,   4, 0.102202982826268864E-03, 0.000000000000000000E+00
   4,   5, 0.000000000000000000E+00, 0.000000000000000000E+00
   4,   6, 0.000000000000000000E+00, 0.000000000000000000E+00
   5,   1, 0.000000000000000000E+00, 0.000000000000000000E+00
   5,   2,-0.183043319891647862E-04,-0.317040330038416708E-04
   5,   3,-0.135600825662835753E-04, 0.782891731987737828E-05
   5,   4, 0.000000000000000000E+00, 0.000000000000000000E+00
   5,   5, 0.661610301882987930E-04, 0.000000000000000000E+00
   5,   6, 0.000000000000000000E+00, 0.000000000000000000E+00
   6,   1,-0.126768388672945140E-20, 0.000000000000000000E+00
   6,   2,-0.135600825662835753E-04, 0.782891731987737828E-05
   6,   3,-0.183043319891647895E-04,-0.317040330038416708E-04
   6,   4, 0.000000000000000000E+00, 0.000000000000000000E+00
   6,   5, 0.000000000000000000E+00, 0.000000000000000000E+00
   6,   6, 0.661610301882987930E-04, 0.000000000000000000E+00
